,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
192,2984-RGEYA,0,0,1,1,0.9583333333333333,1,0,2,1,1,1,1,1,1,2,0,0,0.014925373134328346,0.15654281098546044,0
193,9680-NIAUV,0,0,1,1,1.0,1,2,1,2,2,2,0,2,2,2,0,1,0.9099502487562189,0.9358989153011771,0
194,2146-EGVDT,1,0,1,1,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,1,0.010447761194029848,0.13546042003231018,0
195,2604-IJPDU,0,0,1,0,0.2777777777777778,1,0,1,2,2,0,2,2,0,0,1,2,0.7791044776119402,0.21726863604892685,0
196,9178-JHUVJ,1,0,1,1,0.3333333333333333,1,2,2,1,1,1,1,1,1,2,1,0,0.05820895522388059,0.0656127394414955,0
197,6168-YBYNP,1,0,0,0,0.8194444444444444,1,2,1,0,2,2,2,2,2,0,1,2,0.92636815920398,0.7501673205631203,0
198,7255-SSFBC,1,0,1,1,1.0,1,2,1,0,2,2,2,2,2,2,1,0,0.9353233830845772,0.925784675744288,0
199,3645-DEYGF,1,0,0,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.02487562189054726,0.00022501730902377065,0
200,9323-HGFWY,0,0,1,0,0.375,1,0,1,2,0,0,2,2,2,1,1,1,0.8323383084577115,0.3072178629125317,0
201,8544-GOQSH,0,0,0,0,0.19444444444444442,1,0,1,0,2,0,2,0,0,0,1,1,0.6149253731343283,0.1261827832910224,0
202,3363-DTIVD,1,0,1,1,0.986111111111111,1,2,1,2,0,2,0,2,2,2,0,2,0.8686567164179103,0.8523771059312255,0
203,7018-WBJNK,1,0,0,1,0.18055555555555555,1,0,1,0,0,0,0,2,0,0,1,1,0.5975124378109452,0.11714170320793908,0
204,9142-KZXOP,1,0,0,0,0.611111111111111,1,0,1,0,0,0,0,0,0,0,0,1,0.5034825870646765,0.33927417493653356,0
205,7674-YTAFD,0,0,0,0,0.4583333333333333,1,0,1,0,2,0,2,0,0,1,1,0,0.6139303482587065,0.30764481883221784,0
206,6348-SNFUS,1,0,1,1,1.0,0,1,0,2,2,2,2,0,2,2,1,1,0.37014925373134333,0.48008308331410104,0
207,1285-OKIPP,1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,2,0,0,2,0.6134328358208956,0.007050542349411494,1
208,7825-ECJRF,0,0,0,0,0.2638888888888889,1,0,1,2,0,2,2,2,2,0,1,2,0.8791044776119402,0.2210535425801985,1
209,1347-KTTTA,1,0,1,0,0.8888888888888888,1,0,1,0,2,2,2,2,2,1,1,1,0.8378109452736319,0.765670436187399,0
210,7841-TZDMQ,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.2761194029850746,0.007581352411723978,1
211,4195-NZGTA,0,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,2,0.06965174129353235,0.00074428802215555,0
212,7157-SMCFK,1,0,0,1,0.8472222222222222,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.12755596584352644,0
213,4709-LKHYG,0,0,1,1,0.40277777777777773,1,0,2,1,1,1,1,1,1,1,0,2,0.01741293532338306,0.06014885760443111,0
214,2504-DSHIH,1,1,1,0,0.3194444444444444,1,2,1,0,0,0,0,0,2,0,0,2,0.682089552238806,0.22583083314101085,0
215,0699-NDKJM,0,0,1,0,0.7916666666666666,0,1,0,2,2,2,0,2,2,0,1,0,0.4029850746268656,0.39448996076621273,0
216,9286-BHDQG,1,0,1,1,1.0,0,1,0,2,2,2,2,0,0,2,0,1,0.26865671641791045,0.3601430879298408,0
217,0230-WEQUW,1,0,1,0,0.9166666666666666,0,1,0,2,2,2,2,2,0,2,1,0,0.381592039800995,0.43507962150934687,0
218,2040-LDIWQ,1,0,1,1,0.9027777777777777,1,2,0,0,2,2,2,2,2,2,1,0,0.6562189054726368,0.6122432494807293,0
219,6496-JDSSB,0,0,0,0,0.1111111111111111,1,0,1,0,0,0,0,2,0,0,1,0,0.6144278606965173,0.06990537733671821,0
220,9408-SSNVZ,0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477612,0.028796445880452347,1
221,4443-EMBNA,0,0,1,0,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,0,0.06467661691542287,0.2097969074544196,0
222,6469-MRVET,1,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,1,1,2,0.019402985074626844,0.0001615508885298867,0
223,0742-MOABM,1,0,1,0,0.05555555555555555,1,0,0,0,0,0,2,0,0,0,0,3,0.31641791044776113,0.018526425109623816,1
224,5961-VUSRV,0,0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,1,1,0,0.010945273631840807,0.0231421647819063,0
225,6778-JFCMK,1,0,0,0,0.3333333333333333,0,1,0,2,0,0,0,2,2,1,1,3,0.3218905472636816,0.1465439649203785,0
226,6341-JVQGF,0,0,1,1,0.4305555555555555,1,0,0,2,0,2,2,2,2,1,1,3,0.6258706467661692,0.29159358412185554,0
227,2232-DMLXU,0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,2,0,0,0,3,0.36766169154228856,0.0042003231017770605,1
228,4811-JBUVU,1,0,0,0,0.41666666666666663,1,2,1,0,0,0,2,0,2,0,1,1,0.7129353233830846,0.31206438956842836,0
229,0945-TSONX,0,0,1,1,0.6527777777777778,1,2,0,2,2,0,2,2,2,2,1,1,0.6671641791044776,0.47178052157858297,0
230,2651-ZCBXV,1,0,0,0,0.75,1,2,1,2,2,0,2,2,2,2,1,1,0.8930348258706468,0.6625721209323794,0
231,3316-UWXUY,1,0,0,0,0.6944444444444444,1,0,1,2,2,0,2,0,2,0,1,1,0.7487562189054726,0.5456612047080545,0
232,8937-RDTHP,1,0,0,0,0.013888888888888888,1,0,1,2,0,0,0,0,2,0,1,3,0.6601990049751243,0.007592891760904685,1
233,7083-MIOPC,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,2,0,1,0.019900497512437804,0.17864066466651282,0
234,1984-GPTEH,0,0,0,0,0.40277777777777773,1,2,2,1,1,1,1,1,1,0,0,2,0.06865671641791044,0.07883683360258482,0
235,1251-KRREG,1,0,0,0,0.027777777777777776,1,2,0,0,2,0,0,0,0,0,1,3,0.3597014925373134,0.010996999769213017,1
236,0621-JFHOL,0,0,0,0,0.1388888888888889,0,1,0,0,0,0,2,0,0,2,1,3,0.1129353233830846,0.032339026078929155,0
237,9903-LYSAB,1,0,1,0,0.25,1,2,1,0,0,0,0,0,0,0,1,2,0.546268656716418,0.14852873297945998,0
238,0094-OIFMO,0,1,0,0,0.15277777777777776,1,0,1,0,2,0,0,2,2,0,1,2,0.763681592039801,0.1271059312254789,1
239,9227-UAQFT,1,0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.030642741749365338,0
240,7301-ABVAD,0,0,0,0,1.0,1,2,0,0,2,2,2,2,2,2,0,0,0.6800995024875621,0.730636972074775,0
241,6614-FHDBO,1,0,0,0,1.0,1,2,1,0,2,2,2,2,2,2,0,0,0.9049751243781096,0.9069351488576045,0
242,7576-ASEJU,0,0,1,1,0.5694444444444444,1,0,0,2,0,0,2,2,2,1,1,1,0.5616915422885572,0.36566466651280866,0
243,9058-HRZSV,0,1,1,0,0.9027777777777777,1,0,1,2,2,2,0,0,2,0,0,2,0.7577114427860697,0.7047484421878606,0
244,4522-AKYLR,0,1,0,0,0.18055555555555555,1,0,0,0,2,2,0,0,0,0,1,2,0.363681592039801,0.08221786291253173,0
245,0221-WMXNQ,1,1,0,0,0.05555555555555555,1,0,1,2,0,0,0,0,0,0,0,2,0.5681592039800994,0.029379183014078002,0
246,0303-UNCIP,1,0,0,0,0.5694444444444444,1,2,0,0,0,2,0,0,2,1,0,3,0.46517412935323377,0.28998384491114704,0
247,9947-OTFQU,1,1,0,0,0.20833333333333331,1,0,1,0,2,0,0,0,0,0,1,2,0.5587064676616916,0.12179783060235402,1
248,0322-YINQP,1,0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,3,0.3014925373134328,0.0034329563812600964,1
249,0959-WHOKV,1,0,0,0,0.5833333333333333,1,2,1,2,2,2,0,0,2,1,1,2,0.8034825870646766,0.4938437572120932,0
250,4075-JFPGR,0,0,1,0,0.7083333333333333,1,0,1,2,2,2,0,2,0,1,1,2,0.7487562189054726,0.5308966074313409,0
251,4629-NRXKX,0,0,1,1,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,0.01481075467343642,1
252,9514-JDSKI,1,1,1,0,0.013888888888888888,0,1,0,0,2,0,0,2,0,0,0,2,0.218407960199005,0.0024694207246711286,1
253,3282-ZISZV,1,0,0,1,0.4444444444444444,1,2,0,0,2,2,2,2,2,1,0,1,0.6512437810945274,0.3016962843295638,0
254,3675-YDUPJ,1,0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,3,0.015920398009950265,0.02010731594738057,0
255,4111-BNXIF,0,0,1,1,0.9305555555555555,0,1,0,0,2,2,2,2,2,2,1,2,0.41094527363184075,0.47139395338102924,0
256,7017-VFHAY,0,0,1,1,0.8472222222222222,1,2,1,2,2,2,2,2,2,2,0,1,0.9636815920398009,0.8065255019616894,0
257,6655-LHBYW,1,0,0,0,0.6944444444444444,1,2,1,2,2,2,2,2,2,1,0,1,0.9562189054726368,0.6660858527579046,0
258,4959-JOSRX,0,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.26218905472636816,0.007125548119086083,1
259,5046-NUHWD,0,1,1,0,0.40277777777777773,0,1,0,2,0,2,0,0,2,0,1,2,0.26616915422885573,0.1396088160627741,0
260,7273-TEFQD,1,1,0,0,0.041666666666666664,0,1,0,0,0,2,0,0,2,0,1,2,0.22786069651741292,0.013085621970920839,1
261,3606-TWKGI,1,1,0,0,0.18055555555555555,1,2,1,0,2,2,0,2,2,0,1,2,0.882089552238806,0.15526194322640202,1
262,7529-ZDFXI,1,1,1,0,0.7916666666666666,1,2,1,0,2,0,0,0,2,0,1,2,0.7124378109452736,0.5661839372259405,0
263,7605-BDWDC,0,0,0,0,0.4305555555555555,0,1,0,2,2,0,2,0,2,2,1,0,0.3144278606965174,0.1732402492499423,0
264,1950-KSVVJ,0,0,1,0,0.625,1,2,1,2,2,2,2,2,2,1,0,3,0.9457711442786069,0.5785195015001154,0
265,0123-CRBRT,0,0,1,1,0.8472222222222222,1,2,0,2,2,2,2,2,2,2,0,3,0.6950248756218904,0.6355815831987076,0
266,6292-TOSSS,1,0,0,0,0.6944444444444444,1,2,2,1,1,1,1,1,1,2,0,0,0.06616915422885569,0.1357546734364182,0
267,3197-ARFOY,0,1,0,0,0.2638888888888889,1,0,1,2,2,0,2,2,2,0,1,3,0.86318407960199,0.22945418878375262,0
268,6323-AYBRX,1,0,0,0,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.010945273631840807,0.1247172859450727,1
269,7014-ZZXAW,0,0,1,0,0.986111111111111,1,2,2,1,1,1,1,1,1,2,1,1,0.05970149253731341,0.1978017539810755,0
270,4385-GZQXV,0,1,0,0,0.2222222222222222,1,0,1,0,0,0,2,2,2,0,1,2,0.7582089552238807,0.17221324717285946,1
271,7633-MVPUY,1,0,1,0,0.7916666666666666,1,0,0,2,2,0,2,0,0,2,1,2,0.4129353233830846,0.3959554581121625,0
272,6366-ZGQGL,1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0006923609508423722,1
273,4716-HHKQH,1,1,1,0,0.2777777777777778,1,2,1,0,2,0,2,2,2,0,0,2,0.8835820895522387,0.24847103623355646,0
274,5940-AHUHD,1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5208955223880596,0.005977382875605816,1
275,6432-TWQLB,1,0,1,0,0.06944444444444445,1,2,1,0,2,0,2,0,0,0,1,2,0.6681592039800995,0.04411493191783984,1
276,4484-GLZOU,0,0,1,0,0.7222222222222222,1,2,1,0,2,2,0,2,2,0,1,2,0.863681592039801,0.6469016847449804,1
277,3179-GBRWV,1,1,1,0,0.29166666666666663,1,0,0,2,2,0,0,0,2,0,1,0,0.46467661691542295,0.15243480267712903,0
278,8645-KWHJO,1,0,0,0,0.19444444444444442,0,1,0,0,0,2,2,2,2,0,1,2,0.3656716417910447,0.08690860835448881,0
279,4130-MZLCC,0,0,0,0,0.06944444444444445,1,0,0,0,2,0,0,0,0,0,0,0,0.32139303482587056,0.026073159473805677,0
280,0314-TKOSI,0,0,0,0,0.08333333333333333,1,0,0,2,2,0,0,0,0,0,0,3,0.36716417910447763,0.03509116085852758,0
281,8229-MYEJZ,0,0,0,0,0.1388888888888889,1,0,0,0,2,0,0,0,0,0,0,2,0.3278606965174129,0.05532540964689592,0
282,2080-SRCDE,0,0,0,1,0.013888888888888888,1,2,2,1,1,1,1,1,1,0,0,3,0.07114427860696515,0.0007615970459266094,0
283,9577-WJVCQ,0,0,0,0,0.9444444444444444,1,2,0,2,0,0,0,0,0,0,0,3,0.36019900497512436,0.4233729517655204,0
284,9512-UIBFX,1,0,1,1,0.25,1,0,1,0,0,2,0,2,2,0,0,3,0.7651741293532338,0.2032252480960074,1
285,6202-DYYFX,0,0,0,0,0.3055555555555555,1,2,1,0,0,0,0,0,0,1,1,1,0.5746268656716418,0.20364643434110316,0
286,3808-HFKDE,0,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,0,0,1,2,0.25970149253731345,0.10481767828294485,0
287,5583-SXDAG,1,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5149253731343283,0.005908146780521578,1
288,3488-PGMQJ,1,1,0,0,0.1111111111111111,1,0,1,0,2,0,0,0,0,0,1,2,0.5597014925373134,0.06782252480960074,1
289,3580-REOAC,1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,1,0.2646766169154229,0.048072928686822065,1
290,7534-BFESC,1,1,0,0,0.3333333333333333,1,2,1,0,0,0,0,0,0,0,1,2,0.5756218905472636,0.1954650357719825,1
291,3727-OWVYD,1,0,0,0,0.4861111111111111,1,0,0,2,2,2,0,0,0,1,0,3,0.42736318407960205,0.23106392799446113,0
292,2294-SALNE,1,0,1,1,0.3194444444444444,1,0,1,0,2,2,2,0,0,1,0,3,0.682089552238806,0.22178629125317334,0
293,4847-TAJYI,0,1,0,0,0.08333333333333333,1,0,1,0,0,0,0,2,2,0,1,2,0.707462686567164,0.06335102700207708,0
294,1563-IWQEX,0,0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,0,0,3,0.014427860696517386,0.023257558273713362,0
295,8203-XJZRC,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.019900497512437804,0.00016732056312024,0
296,6556-DBKZF,0,0,1,1,0.986111111111111,1,0,1,0,0,2,0,0,0,2,0,2,0.5751243781094527,0.6251615508885299,0
297,6851-WEFYX,1,1,1,0,0.4861111111111111,1,2,1,0,0,2,0,2,2,0,1,2,0.8213930348258706,0.3944957304408031,0
298,2985-JUUBZ,1,0,1,1,0.5555555555555556,1,2,0,0,0,2,0,2,2,0,1,2,0.5601990049751243,0.3458285252711747,0
299,6390-DSAZX,0,0,0,1,0.013888888888888888,1,0,1,2,0,0,0,0,0,0,1,3,0.5507462686567164,0.006323563351027001,1
300,0895-LMRSF,1,0,0,0,0.3194444444444444,1,0,0,0,0,0,0,2,2,1,1,0,0.464179104477612,0.17205169628432956,0
301,8098-LLAZX,0,1,0,0,0.05555555555555555,1,2,1,0,0,0,0,2,2,0,1,2,0.7681592039800995,0.04353796445880453,1
302,8266-VBFQL,1,0,0,0,0.05555555555555555,1,0,1,0,0,2,2,0,2,0,1,2,0.7179104477611941,0.03898569120701593,0
303,8181-YHCMF,0,0,1,1,0.9444444444444444,0,1,0,0,2,2,2,2,2,2,0,1,0.41840796019900495,0.47198246018924533,0
304,2240-HSJQD,1,0,0,1,0.5277777777777778,1,2,1,0,2,0,0,0,0,0,1,3,0.6328358208955223,0.36036233556427416,0
305,1248-DYXUB,1,0,1,1,0.7222222222222222,1,2,2,1,1,1,1,1,1,2,0,3,0.06517412935323383,0.13966074313408725,0
306,0265-EDXBD,1,1,1,0,0.4444444444444444,1,2,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,0.26362220170782363,1
307,4115-BNPJY,1,0,1,1,0.40277777777777773,1,0,0,0,0,2,2,2,2,2,0,3,0.5701492537313433,0.2348949919224556,0
308,3167-SNQPL,1,1,1,1,0.5277777777777778,1,2,1,0,2,0,0,2,2,0,0,2,0.8248756218905472,0.42961573967228245,0
309,4091-TVOCN,1,0,0,1,0.6666666666666666,1,2,0,2,0,2,0,2,2,1,1,1,0.6019900497512437,0.42276136625894295,0
310,1098-TDVUQ,0,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,0,0.009950248756218888,5.192707131317781e-05,0
311,7277-OZCGZ,0,0,0,0,0.3055555555555555,1,0,1,2,0,0,2,0,2,0,1,2,0.7044776119402985,0.2154915762750981,0
312,1557-EMYVT,0,0,0,0,0.5972222222222222,1,2,1,2,2,2,2,2,2,2,0,1,0.96318407960199,0.5626932840987768,0
313,2799-ARNLO,0,1,1,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.508457711442786,0.03724901915531965,0
314,7563-BIUPC,1,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,2,0,0,1,2,0.6203980099502486,0.04578236787445188,1
315,5027-YOCXN,1,0,1,1,0.7083333333333333,1,2,1,2,2,0,2,2,2,1,0,1,0.9134328358208955,0.654004154165705,0
316,3973-SKMLN,1,0,0,0,0.986111111111111,1,0,2,1,1,1,1,1,1,2,1,1,0.01641791044776117,0.15420032310177706,0
317,2321-OMBXY,0,0,1,1,0.5277777777777778,1,0,0,2,2,0,2,2,2,1,0,1,0.617412935323383,0.3507789060696977,1
318,2840-XANRC,1,1,1,0,0.3333333333333333,1,0,1,0,0,2,0,2,2,0,1,2,0.7452736318407961,0.2552792522501731,1
319,6745-JEFZB,1,0,1,0,0.4861111111111111,1,2,1,0,0,0,2,2,0,0,1,1,0.7288557213930348,0.3712843295638126,0
320,5020-ZSTTY,0,1,0,0,0.75,1,2,0,2,2,0,2,2,2,1,0,0,0.6388059701492538,0.499803831063928,1
321,9880-TDQAC,0,0,1,1,1.0,0,1,0,0,2,2,2,2,2,2,1,2,0.41542288557213924,0.48986845141933993,0
322,8705-WZCYL,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.2641791044776119,0.003000230786983614,0
323,7102-JJVTX,0,0,1,1,0.125,1,0,0,2,0,0,0,0,0,1,0,3,0.30199004975124377,0.04656127394414956,0
324,8626-PTQGE,1,0,0,0,0.9583333333333333,0,1,0,2,2,0,2,2,2,2,1,0,0.4159203980099502,0.4797945995845834,0
325,4983-CLMLV,0,0,1,0,0.7222222222222222,1,2,1,0,2,0,2,2,2,0,1,1,0.8402985074626866,0.5907339026078929,0
326,5701-YVSVF,0,1,1,0,0.15277777777777776,1,0,1,0,0,0,2,2,0,0,1,2,0.6432835820895523,0.09938264481883222,0
327,5804-LEPIM,0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,0.013876067389799216,1
328,5697-GOMBF,0,1,1,1,0.38888888888888884,0,1,0,0,0,0,0,2,0,0,1,2,0.17562189054726368,0.11018347565197323,0
329,2739-CACDQ,0,1,0,0,0.2361111111111111,1,2,1,0,0,2,0,0,0,0,1,1,0.6407960199004975,0.16746480498499886,0
330,9385-EHGDO,0,0,1,1,0.4861111111111111,1,0,2,1,1,1,1,1,1,2,1,3,0.015920398009950265,0.08314678052157859,0
331,9498-FIMXL,0,0,0,0,0.1111111111111111,1,0,2,1,1,1,1,1,1,1,1,3,0.009452736318407956,0.016518578352180936,0
332,2379-GYFLQ,1,0,0,0,0.6388888888888888,1,2,1,0,2,2,0,2,0,1,1,1,0.7626865671641792,0.5082102469420724,0
333,0122-OAHPZ,0,0,0,0,0.09722222222222221,1,2,1,0,0,0,0,0,0,0,1,2,0.553233830845771,0.05682552504038773,1
334,2868-SNELZ,0,0,0,0,0.027777777777777776,1,2,1,0,0,2,0,0,0,0,0,3,0.6203980099502486,0.015808908377567505,1
335,4322-RCYMT,1,0,1,1,0.9444444444444444,1,2,0,0,2,2,2,0,2,1,1,0,0.572636815920398,0.6087179783060235,1
336,6680-NENYN,0,0,0,0,0.5972222222222222,1,2,1,0,2,2,0,2,2,2,1,2,0.8592039800995025,0.5470863143318717,1
337,2088-IEBAU,0,0,0,0,0.9444444444444444,1,2,0,2,2,2,2,2,2,2,1,2,0.6955223880597016,0.7073217170551581,0
338,7982-VCELR,0,0,0,0,0.5,1,0,1,0,2,0,0,2,2,0,1,1,0.7616915422885572,0.4092834064158781,0
339,1343-EHPYB,1,0,1,0,0.875,1,2,1,0,2,2,0,2,2,0,1,2,0.8472636815920399,0.7597738287560581,1
340,6035-BXTTY,0,1,0,0,0.4444444444444444,1,0,0,0,2,0,2,0,0,0,0,0,0.3621890547263681,0.20901223171013156,0
341,6885-PKOAM,0,0,1,0,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,1,0.6716417910447761,0.7160166166628202,0
342,7520-HQWJU,0,0,1,1,0.9166666666666666,1,2,0,2,2,2,0,0,0,0,1,0,0.4895522388059702,0.5180994691899377,0
343,9639-BUJXT,1,0,0,0,0.875,1,0,2,1,1,1,1,1,1,1,0,3,0.02238805970149252,0.15109046849757676,0
344,5924-SNGKP,0,0,0,1,0.5694444444444444,1,0,2,1,1,1,1,1,1,1,1,1,0.019900497512437804,0.09764597276713594,0
345,0021-IKXGC,0,1,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.535820895522388,0.0061504731133164075,0
346,2034-GDRCN,0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,2,2,0,1,2,0.7179104477611941,0.017239787675975074,1
347,8966-SNIZF,0,0,1,0,0.9722222222222222,1,0,2,1,1,1,1,1,1,2,0,0,0.011940298507462671,0.14824601892453265,0
348,6243-OZGFH,0,0,0,0,0.3194444444444444,0,1,0,0,0,0,0,2,2,0,1,2,0.2656716417910448,0.11286060466189708,0
349,4654-DLAMQ,0,1,1,0,0.8888888888888888,1,0,1,2,2,2,0,0,2,1,0,0,0.7835820895522387,0.7399146088160627,0
350,0513-RBGPE,1,0,1,1,0.5138888888888888,1,2,0,2,0,2,2,0,0,2,1,1,0.4432835820895522,0.2607835218093699,0
351,5160-UXJED,1,0,0,1,0.2361111111111111,1,0,0,0,0,0,0,0,0,1,0,3,0.26218905472636816,0.07645972767135933,0
352,4115-NZRKS,0,1,0,0,0.09722222222222221,1,0,1,0,0,0,0,2,2,0,1,2,0.7054726368159204,0.06410685437341335,0
353,0219-YTZUE,1,0,1,1,0.05555555555555555,1,2,1,0,2,2,0,0,0,0,1,0,0.6621890547263681,0.04074544195707362,1
354,0623-IIHUG,0,1,0,0,0.29166666666666663,0,1,0,2,0,0,0,2,0,0,1,2,0.23532338308457706,0.0947726748211401,1
355,4572-DVCGN,0,0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,2,0,1,0,0.6169154228855721,0.09545349642280176,1
356,3351-NGXYI,0,1,0,0,0.2222222222222222,1,2,0,2,0,0,0,0,0,0,1,2,0.3567164179104477,0.10041541657050543,0
357,8984-EYLLL,1,0,1,0,0.8888888888888888,1,2,1,0,2,0,2,2,2,2,1,2,0.8656716417910447,0.7852065543503346,0
358,9057-MSWCO,1,1,1,0,0.375,0,1,0,2,0,0,0,0,0,0,0,1,0.12437810945273631,0.09073390260789292,1
359,9833-TGFHX,1,0,1,1,0.5833333333333333,1,2,1,2,0,0,0,2,2,1,0,2,0.7845771144278606,0.46133741057004385,0
360,9294-TDIPC,1,0,0,1,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,3,0.019402985074626844,0.0074948072928686825,0
361,5229-DTFYB,0,0,0,0,0.5694444444444444,1,0,1,0,2,0,2,2,2,2,1,0,0.8014925373134327,0.4546907454419571,0
362,0104-PPXDV,1,0,1,0,0.8055555555555555,1,0,0,0,0,2,0,0,0,1,0,1,0.3189054726368159,0.3299965381952458,0
363,5176-LMJXE,0,0,0,0,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,1,3,0.02288557213930348,0.10695822755596586,0
364,3583-KRKMD,1,0,0,0,0.25,1,0,1,0,0,0,2,0,0,0,1,0,0.5736318407960199,0.15627163627971383,0
365,1010-DIAUQ,1,0,0,0,0.06944444444444445,1,0,1,0,0,2,0,2,2,0,0,0,0.7786069651741293,0.05466766674359567,1
366,9069-LGEUL,1,0,1,0,0.3194444444444444,1,0,0,2,0,0,0,0,2,0,1,0,0.4149253731343284,0.16007385183475653,0
367,7302-ZHMHP,0,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.008955223880596996,4.038772213247124e-05,0
368,9571-EDEBV,1,0,1,0,0.986111111111111,1,2,1,0,0,2,0,2,2,1,1,1,0.8,0.8012981767828296,0
369,3520-FJGCV,1,0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9388059701492536,0.9355931225478883,0
370,6563-VRERX,1,0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,1,0,3,0.023383084577114438,0.07748096007385184,0
371,0259-GBZSH,1,0,0,0,0.027777777777777776,1,2,1,0,0,0,0,2,0,0,1,2,0.6706467661691543,0.018774521117009002,1
372,6122-EFVKN,1,0,0,1,0.3333333333333333,0,1,0,2,0,0,2,0,0,2,0,3,0.17412935323383083,0.09369951534733441,0
373,2805-EDJPQ,0,0,1,1,0.7777777777777777,1,2,1,0,2,2,2,0,2,1,1,1,0.8109452736318408,0.6450034618047542,0
374,6862-CQUMB,1,0,0,0,0.5138888888888888,1,0,1,0,2,0,0,2,2,0,1,1,0.7746268656716417,0.4186475882760212,0
375,7156-MXBJE,0,0,0,0,0.5972222222222222,1,2,0,0,2,2,2,2,2,1,0,1,0.6651741293532337,0.42043041772444034,0
376,6158-HDPXZ,1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,3,0.07064676616915422,0.0007558273713362566,0
377,9601-BRXPO,0,0,1,0,0.3472222222222222,1,2,1,0,0,2,2,2,2,0,1,0,0.8626865671641791,0.2939879990768521,1
378,2863-IMQDR,0,0,0,0,0.8472222222222222,1,2,0,2,2,2,2,2,2,2,0,2,0.7104477611940299,0.6104200323101777,0
379,5686-CMAWK,1,0,0,0,0.2361111111111111,1,2,1,0,0,2,2,0,0,1,0,2,0.681592039800995,0.16056427417493654,0
380,5651-CRHKQ,0,0,1,0,0.5694444444444444,1,0,1,0,2,2,2,0,0,1,1,0,0.6761194029850747,0.3831352411723979,0
381,6905-NIQIN,1,0,0,0,0.013888888888888888,1,0,0,0,2,0,0,0,0,0,0,3,0.32238805970149254,0.0036752827140549274,1
382,8204-YJCLA,1,1,1,1,1.0,0,1,0,2,2,2,2,2,2,2,1,0,0.46318407960199004,0.5439129933071775,0
383,5167-ZFFMM,1,0,0,0,0.013888888888888888,1,2,1,0,2,0,0,0,2,0,1,1,0.7223880597014924,0.008314101084698822,1
384,6583-SZVGP,1,0,0,0,0.6666666666666666,1,2,1,0,2,2,0,2,2,2,1,0,0.8940298507462686,0.5825813524117239,0
385,4895-TMWIR,1,1,1,0,0.15277777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557213,0.022611354719593815,1
